id,rodada,mandante,visitante,placar,vencedor,estadio,visitante_estado,ano
6376,26,Sao Paulo,America-MG,1x1,Empate, Morumbi,MG,2018
6377,26,Gremio,Ceara,3x2,Gremio,Arena do Grêmio,CE,2018
6378,26,Athletico-PR,Parana,3x0,Athletico-PR,Estádio Joaquim Américo Guimarães,PR,2018
6379,26,Flamengo,Atletico-MG,2x1,Flamengo, Maracanã,MG,2018
6380,26,Corinthians,Internacional,1x1,Empate,Neo Química Arena,RS,2018
6381,26,Sport,Palmeiras,0x1,Palmeiras,Adelmar da Costa Carvalho,SP,2018
6382,26,Vitoria,Botafogo-RJ,3x4,Botafogo-RJ, Barradão,RJ,2018
6383,26,Cruzeiro,Santos,2x1,Cruzeiro, Mineirão,SP,2018
6384,26,Chapecoense,Fluminense,1x2,Fluminense,Arena Condá,RJ,2018
6385,26,Vasco,Bahia,2x1,Vasco,Estádio Vasco da Gama,BA,2018
6155,3,Santos,Vasco,1x1,Empate,Estádio Municipal Paulo Machado de Carvalho,RJ,2018
6386,27,Fluminense,Gremio,0x1,Gremio,Estádio Nilton Santos,RS,2018
6387,27,America-MG,Corinthians,0x0,Empate,Estádio Raimundo Sampaio,SP,2018
6388,27,Bahia,Flamengo,0x0,Empate,Itaipava Arena Fonte Nova,RJ,2018
6389,27,Palmeiras,Cruzeiro,3x1,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,MG,2018
6390,27,Atletico-MG,Sport,5x2,Atletico-MG,Estádio Raimundo Sampaio,PE,2018
6391,27,Santos,Athletico-PR,1x0,Santos,Estádio Urbano Caldeira,PR,2018
6392,27,Botafogo-RJ,Sao Paulo,2x2,Empate,Estádio Nilton Santos,SP,2018
6393,27,Internacional,Vitoria,2x1,Internacional,Estádio José Pinheiro Borda,BA,2018
6394,27,Ceara,Chapecoense,3x1,Ceara,Arena Castelão,SC,2018
6395,27,Parana,Vasco,1x1,Empate,Vila Capanema,RJ,2018
6396,28,Sport,Internacional,2x1,Sport,Adelmar da Costa Carvalho,RS,2018
6397,28,Corinthians,Flamengo,0x3,Flamengo,Neo Química Arena,RJ,2018
6398,28,Vitoria,Santos,0x1,Santos, Barradão,SP,2018
6399,28,Athletico-PR,America-MG,4x0,Athletico-PR,Estádio Joaquim Américo Guimarães,MG,2018
6400,28,Chapecoense,Atletico-MG,1x0,Chapecoense,Arena Condá,MG,2018
6401,28,Sao Paulo,Palmeiras,0x2,Palmeiras, Morumbi,SP,2018
6402,28,Gremio,Bahia,2x2,Empate,Arena do Grêmio,BA,2018
6403,28,Fluminense,Parana,4x0,Fluminense, Maracanã,PR,2018
6404,28,Botafogo-RJ,Vasco,1x1,Empate,Estádio Nilton Santos,RJ,2018
6406,29,Flamengo,Fluminense,3x0,Flamengo, Maracanã,RJ,2018
6407,29,Santos,Corinthians,1x0,Santos,Estádio Municipal Paulo Machado de Carvalho,SP,2018
6408,29,Bahia,Parana,2x0,Bahia,Estádio de Pituaçu,PR,2018
6409,29,Chapecoense,Vitoria,0x1,Vitoria,Arena Condá,BA,2018
6410,29,Vasco,Cruzeiro,2x0,Vasco,Estádio Vasco da Gama,MG,2018
6411,29,Internacional,Sao Paulo,3x1,Internacional,Estádio José Pinheiro Borda,SP,2018
6412,29,Palmeiras,Gremio,2x0,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,RS,2018
6413,29,Atletico-MG,America-MG,0x0,Empate,Estádio Raimundo Sampaio,MG,2018
6414,29,Athletico-PR,Sport,4x0,Athletico-PR,Estádio Joaquim Américo Guimarães,PE,2018
6415,29,Ceara,Botafogo-RJ,0x0,Empate,Arena Castelão,RJ,2018
6416,30,America-MG,Gremio,1x1,Empate,Estádio Raimundo Sampaio,RS,2018
6417,30,Botafogo-RJ,Bahia,0x1,Bahia,Estádio Nilton Santos,BA,2018
6418,30,Sao Paulo,Athletico-PR,0x0,Empate, Morumbi,PR,2018
6419,30,Sport,Vasco,2x1,Sport,Adelmar da Costa Carvalho,RJ,2018
6420,30,Vitoria,Corinthians,2x2,Empate, Barradão,SP,2018
6421,30,Fluminense,Atletico-MG,1x0,Fluminense,Estádio Nilton Santos,MG,2018
6422,30,Palmeiras,Ceara,2x1,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,CE,2018
6423,30,Cruzeiro,Chapecoense,3x0,Cruzeiro,Estádio Raimundo Sampaio,SC,2018
6424,30,Parana,Flamengo,0x4,Flamengo,Vila Capanema,RJ,2018
6425,30,Internacional,Santos,2x2,Empate,Estádio José Pinheiro Borda,SP,2018
6405,28,Cruzeiro,Ceara,0x2,Ceara, Mineirão,CE,2018
6426,31,Vitoria,Sao Paulo,0x1,Sao Paulo, Barradão,SP,2018
6427,31,Vasco,Internacional,1x1,Empate,Estádio Vasco da Gama,RS,2018
6428,31,Santos,Fluminense,3x0,Santos,Estádio Urbano Caldeira,RJ,2018
6429,31,Gremio,Sport,3x4,Sport,Arena do Grêmio,PE,2018
6430,31,Corinthians,Bahia,2x1,Corinthians,Neo Química Arena,BA,2018
6431,31,Chapecoense,America-MG,1x0,Chapecoense,Arena Condá,MG,2018
6432,31,Flamengo,Palmeiras,1x1,Empate, Maracanã,SP,2018
6433,31,Cruzeiro,Parana,3x1,Cruzeiro, Mineirão,PR,2018
6434,31,Athletico-PR,Botafogo-RJ,2x1,Athletico-PR,Estádio Joaquim Américo Guimarães,RJ,2018
6435,31,Ceara,Atletico-MG,2x1,Ceara,Arena Castelão,MG,2018
6436,32,Fluminense,Vasco,0x1,Vasco, Maracanã,RJ,2018
6437,32,Atletico-MG,Gremio,0x1,Gremio,Estádio Raimundo Sampaio,RS,2018
6438,32,Palmeiras,Santos,3x2,Palmeiras,Allianz Parque,SP,2018
6439,32,America-MG,Cruzeiro,1x2,Cruzeiro,Estádio Raimundo Sampaio,MG,2018
6440,32,Parana,Vitoria,1x1,Empate,Vila Capanema,BA,2018
6441,32,Sao Paulo,Flamengo,2x2,Empate, Morumbi,RJ,2018
6442,32,Botafogo-RJ,Corinthians,1x0,Botafogo-RJ,Estádio Nilton Santos,SP,2018
6443,32,Internacional,Athletico-PR,2x1,Internacional,Estádio José Pinheiro Borda,PR,2018
6444,32,Bahia,Chapecoense,1x0,Bahia,Itaipava Arena Fonte Nova,SC,2018
6445,32,Sport,Ceara,1x0,Sport,Adelmar da Costa Carvalho,CE,2018
6446,33,America-MG,Parana,0x1,Parana,Estádio Raimundo Sampaio,PR,2018
6447,33,Corinthians,Sao Paulo,1x1,Empate,Neo Química Arena,SP,2018
6448,33,Botafogo-RJ,Flamengo,2x1,Botafogo-RJ,Estádio Nilton Santos,RJ,2018
6449,33,Athletico-PR,Cruzeiro,2x0,Athletico-PR,Estádio Joaquim Américo Guimarães,MG,2018
6450,33,Vitoria,Bahia,2x2,Empate, Barradão,BA,2018
6451,33,Ceara,Internacional,1x1,Empate,Arena Castelão,RS,2018
6452,33,Atletico-MG,Palmeiras,1x1,Empate,Estádio Raimundo Sampaio,SP,2018
6453,33,Gremio,Vasco,2x1,Gremio,Arena do Grêmio,RJ,2018
6454,33,Fluminense,Sport,0x0,Empate, Maracanã,PE,2018
6455,33,Santos,Chapecoense,0x1,Chapecoense,Estádio Municipal Paulo Machado de Carvalho,SC,2018
6456,34,Vasco,Athletico-PR,1x1,Empate,Estádio Vasco da Gama,PR,2018
6457,34,Bahia,Ceara,2x1,Bahia,Itaipava Arena Fonte Nova,CE,2018
6458,34,Parana,Atletico-MG,0x1,Atletico-MG,Vila Capanema,MG,2018
6459,34,Sport,Vitoria,0x0,Empate,Adelmar da Costa Carvalho,BA,2018
6460,34,Palmeiras,Fluminense,3x0,Palmeiras,Allianz Parque,RJ,2018
6461,34,Cruzeiro,Corinthians,1x0,Cruzeiro, Mineirão,SP,2018
6462,34,Chapecoense,Botafogo-RJ,0x1,Botafogo-RJ,Arena Condá,RJ,2018
6463,34,Flamengo,Santos,1x0,Flamengo, Maracanã,SP,2018
6464,34,Sao Paulo,Gremio,1x1,Empate, Morumbi,RS,2018
6465,34,Internacional,America-MG,2x0,Internacional,Estádio José Pinheiro Borda,MG,2018
6466,35,Corinthians,Vasco,1x0,Corinthians,Neo Química Arena,RJ,2018
6467,35,Vitoria,Athletico-PR,1x2,Athletico-PR, Barradão,PR,2018
6468,35,Atletico-MG,Bahia,1x0,Atletico-MG,Estádio Raimundo Sampaio,BA,2018
6469,35,Parana,Palmeiras,1x1,Empate,  Estádio do Café,SP,2018
6470,35,America-MG,Santos,2x1,America-MG,Estádio Raimundo Sampaio,SP,2018
6471,35,Sport,Flamengo,0x1,Flamengo,Adelmar da Costa Carvalho,RJ,2018
6472,35,Botafogo-RJ,Internacional,1x0,Botafogo-RJ,Estádio Nilton Santos,RS,2018
6473,35,Sao Paulo,Cruzeiro,1x0,Sao Paulo, Morumbi,MG,2018
6474,35,Gremio,Chapecoense,2x0,Gremio,Arena do Grêmio,SC,2018
6475,35,Fluminense,Ceara,0x0,Empate, Maracanã,CE,2018
6476,36,Internacional,Atletico-MG,1x2,Atletico-MG,Estádio José Pinheiro Borda,MG,2018
6477,36,Santos,Botafogo-RJ,1x1,Empate,Estádio Urbano Caldeira,RJ,2018
6478,36,Athletico-PR,Corinthians,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,SP,2018
6479,36,Palmeiras,America-MG,4x0,Palmeiras,Allianz Parque,MG,2018
6480,36,Flamengo,Gremio,2x0,Flamengo, Maracanã,RS,2018
6481,36,Cruzeiro,Vitoria,3x0,Cruzeiro, Mineirão,BA,2018
6482,36,Vasco,Sao Paulo,2x0,Vasco,Estádio Vasco da Gama,SP,2018
6483,36,Ceara,Parana,1x0,Ceara,Arena Castelão,PR,2018
6484,36,Bahia,Fluminense,2x0,Bahia,Itaipava Arena Fonte Nova,RJ,2018
6485,36,Chapecoense,Sport,2x1,Chapecoense,Arena Condá,PE,2018
6486,37,Santos,Atletico-MG,3x2,Santos,Estádio Urbano Caldeira,MG,2018
6487,37,Athletico-PR,Ceara,2x2,Empate,Estádio Joaquim Américo Guimarães,CE,2018
6488,37,Cruzeiro,Flamengo,0x2,Flamengo, Mineirão,RJ,2018
6489,37,Vitoria,Gremio,0x0,Empate, Barradão,RS,2018
6490,37,Vasco,Palmeiras,0x1,Palmeiras,Estádio Vasco da Gama,SP,2018
6491,37,Internacional,Fluminense,2x0,Internacional,Estádio José Pinheiro Borda,RJ,2018
6492,37,America-MG,Bahia,1x0,America-MG,Estádio Raimundo Sampaio,BA,2018
6493,37,Corinthians,Chapecoense,0x0,Empate,Neo Química Arena,SC,2018
6494,37,Botafogo-RJ,Parana,2x1,Botafogo-RJ,Estádio Nilton Santos,PR,2018
6495,37,Sao Paulo,Sport,0x0,Empate, Morumbi,PE,2018
6496,38,Flamengo,Athletico-PR,1x2,Athletico-PR, Maracanã,PR,2018
6497,38,Atletico-MG,Botafogo-RJ,1x0,Atletico-MG,Estádio Raimundo Sampaio,RJ,2018
6498,38,Ceara,Vasco,0x0,Empate,Arena Castelão,RJ,2018
6499,38,Gremio,Corinthians,1x0,Gremio,Arena do Grêmio,SP,2018
6500,38,Bahia,Cruzeiro,0x0,Empate,Estádio de Pituaçu,MG,2018
6501,38,Sport,Santos,2x1,Sport,Adelmar da Costa Carvalho,SP,2018
6502,38,Parana,Internacional,1x1,Empate,Vila Capanema,RS,2018
6503,38,Fluminense,America-MG,1x0,Fluminense, Maracanã,MG,2018
6504,38,Chapecoense,Sao Paulo,1x0,Chapecoense,Arena Condá,SP,2018
6505,38,Palmeiras,Vitoria,3x2,Palmeiras,Allianz Parque,BA,2018
6506,1,Sao Paulo,Botafogo-RJ,2x0,Sao Paulo, Morumbi,RJ,2019
6507,1,Atletico-MG,Avai,2x1,Atletico-MG,Estádio Raimundo Sampaio,SC,2019
6508,1,Chapecoense,Internacional,2x0,Chapecoense,Arena Condá,RS,2019
6509,1,Flamengo,Cruzeiro,3x1,Flamengo, Maracanã,MG,2019
6510,1,Gremio,Santos,1x2,Santos,Arena do Grêmio,SP,2019
6511,1,Bahia,Corinthians,3x2,Bahia,Itaipava Arena Fonte Nova,SP,2019
6512,1,Athletico-PR,Vasco,4x1,Athletico-PR,Estádio Joaquim Américo Guimarães,RJ,2019
6513,1,Ceara,CSA,4x0,Ceara,Arena Castelão,AL,2019
6514,1,Palmeiras,Fortaleza,4x0,Palmeiras,Allianz Parque,CE,2019
6515,1,Fluminense,Goias,0x1,Goias, Maracanã,GO,2019
6516,2,Internacional,Flamengo,2x1,Internacional,Estádio José Pinheiro Borda,RJ,2019
6517,2,CSA,Palmeiras,1x1,Empate,Estádio Rei Pelé,SP,2019
6518,2,Corinthians,Chapecoense,1x0,Corinthians,Neo Química Arena,SC,2019
6519,2,Cruzeiro,Ceara,1x0,Cruzeiro, Mineirão,CE,2019
6520,2,Avai,Gremio,1x1,Empate,  Ressacada,RS,2019
6521,2,Goias,Sao Paulo,1x2,Sao Paulo,Estádio do Governo do Estado de Goiás (Serra Dourada),SP,2019
6522,2,Vasco,Atletico-MG,1x2,Atletico-MG,Estádio Vasco da Gama,MG,2019
6523,2,Fortaleza,Athletico-PR,2x1,Fortaleza,Arena Castelão,PR,2019
6524,2,Santos,Fluminense,2x1,Santos,Estádio Urbano Caldeira,RJ,2019
6525,2,Botafogo-RJ,Bahia,3x2,Botafogo-RJ,Estádio Nilton Santos,BA,2019
6526,3,Vasco,Corinthians,1x1,Empate,Arena da Amazônia,SP,2019
6527,3,Palmeiras,Internacional,1x0,Palmeiras,Allianz Parque,RS,2019
6528,3,Ceara,Atletico-MG,1x2,Atletico-MG,Arena Castelão,MG,2019
6529,3,Chapecoense,Athletico-PR,1x1,Empate,Arena Condá,PR,2019
6530,3,Sao Paulo,Flamengo,1x1,Empate, Morumbi,RJ,2019
6531,3,Botafogo-RJ,Fortaleza,1x0,Botafogo-RJ,Estádio Nilton Santos,CE,2019
6532,3,CSA,Santos,0x0,Empate,Estádio Rei Pelé,SP,2019
6533,3,Cruzeiro,Goias,2x1,Cruzeiro, Mineirão,GO,2019
6534,3,Gremio,Fluminense,4x5,Fluminense,Arena do Grêmio,RJ,2019
6535,3,Bahia,Avai,1x0,Bahia,Itaipava Arena Fonte Nova,SC,2019
6536,4,Fluminense,Botafogo-RJ,0x1,Botafogo-RJ, Maracanã,RJ,2019
6537,4,Corinthians,Gremio,0x0,Empate,Neo Química Arena,RS,2019
6538,4,Goias,Ceara,2x1,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),CE,2019
6539,4,Flamengo,Chapecoense,2x1,Flamengo, Maracanã,SC,2019
6540,4,Santos,Vasco,3x0,Santos,Estádio Municipal Paulo Machado de Carvalho,RJ,2019
6541,4,Atletico-MG,Palmeiras,0x2,Palmeiras, Mineirão,SP,2019
6542,4,Internacional,Cruzeiro,3x1,Internacional,Estádio José Pinheiro Borda,MG,2019
6543,4,Avai,CSA,0x0,Empate,  Ressacada,AL,2019
6544,4,Athletico-PR,Bahia,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,BA,2019
6545,4,Fortaleza,Sao Paulo,0x1,Sao Paulo,Arena Castelão,SP,2019
6546,5,Fluminense,Cruzeiro,4x1,Fluminense, Maracanã,MG,2019
6547,5,Palmeiras,Santos,4x0,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,SP,2019
6548,5,Atletico-MG,Flamengo,2x1,Atletico-MG,Estádio Raimundo Sampaio,RJ,2019
6549,5,Sao Paulo,Bahia,0x0,Empate, Morumbi,BA,2019
6550,5,Internacional,CSA,2x0,Internacional,Estádio José Pinheiro Borda,AL,2019
6551,5,Athletico-PR,Corinthians,0x2,Corinthians,Estádio Joaquim Américo Guimarães,SP,2019
6552,5,Goias,Botafogo-RJ,1x0,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),RJ,2019
6553,5,Chapecoense,Fortaleza,1x3,Fortaleza,Arena Condá,CE,2019
6554,5,Vasco,Avai,1x1,Empate,Estádio Vasco da Gama,SC,2019
6555,5,Ceara,Gremio,2x1,Ceara,Arena Castelão,RS,2019
6556,6,Botafogo-RJ,Palmeiras,0x1,Palmeiras,Estádio Nacional de Brasília,SP,2019
6557,6,Gremio,Atletico-MG,1x0,Gremio,Arena do Grêmio,MG,2019
6558,6,Flamengo,Athletico-PR,3x2,Flamengo, Maracanã,PR,2019
6559,6,Santos,Internacional,0x0,Empate,Estádio Urbano Caldeira,RS,2019
6560,6,Fortaleza,Vasco,1x1,Empate,Arena Castelão,RJ,2019
6561,6,Cruzeiro,Chapecoense,1x2,Chapecoense,Estádio Raimundo Sampaio,SC,2019
6562,6,Bahia,Fluminense,3x2,Bahia,Itaipava Arena Fonte Nova,RJ,2019
6563,6,Corinthians,Sao Paulo,1x0,Corinthians,Neo Química Arena,SP,2019
6564,6,CSA,Goias,1x0,CSA,Estádio Rei Pelé,GO,2019
6565,6,Avai,Ceara,1x2,Ceara,  Ressacada,CE,2019
6566,7,Flamengo,Fortaleza,2x0,Flamengo,Estádio Nilton Santos,CE,2019
6567,7,Bahia,Gremio,1x0,Bahia,Estádio de Pituaçu,RS,2019
6568,7,Botafogo-RJ,Vasco,1x0,Botafogo-RJ,Estádio Nilton Santos,RJ,2019
6569,7,Ceara,Santos,0x1,Santos,Arena Castelão,SP,2019
6570,7,Athletico-PR,Fluminense,3x0,Athletico-PR,Estádio Joaquim Américo Guimarães,RJ,2019
6571,7,Sao Paulo,Cruzeiro,1x1,Empate,Estádio Municipal Paulo Machado de Carvalho,MG,2019
6572,7,Atletico-MG,CSA,4x0,Atletico-MG,Estádio Raimundo Sampaio,AL,2019
6573,7,Chapecoense,Palmeiras,1x2,Palmeiras,Arena Condá,SP,2019
6574,7,Internacional,Avai,2x0,Internacional,Estádio José Pinheiro Borda,SC,2019
6576,8,Vasco,Internacional,2x1,Vasco,Estádio Vasco da Gama,RS,2019
6577,8,Palmeiras,Athletico-PR,1x0,Palmeiras,Allianz Parque,PR,2019
6578,8,Gremio,Fortaleza,1x0,Gremio,Estádio Francisco Stédile (Centenário),CE,2019
6579,8,Cruzeiro,Corinthians,0x0,Empate, Mineirão,SP,2019
6580,8,Ceara,Bahia,0x0,Empate,Arena Castelão,BA,2019
6581,8,Avai,Sao Paulo,0x0,Empate,  Ressacada,SP,2019
6582,8,CSA,Botafogo-RJ,1x2,Botafogo-RJ,Estádio Rei Pelé,RJ,2019
6583,8,Fluminense,Flamengo,0x0,Empate, Maracanã,RJ,2019
6584,8,Santos,Atletico-MG,3x1,Santos,Estádio Urbano Caldeira,MG,2019
6585,8,Goias,Chapecoense,3x1,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),SC,2019
6586,9,Botafogo-RJ,Gremio,0x1,Gremio,Estádio Nilton Santos,RS,2019
6587,9,Fortaleza,Cruzeiro,2x1,Fortaleza,Arena Castelão,MG,2019
6588,9,Internacional,Bahia,3x1,Internacional,Estádio José Pinheiro Borda,BA,2019
6589,9,CSA,Flamengo,0x2,Flamengo,Estádio Nacional de Brasília,RJ,2019
6590,9,Santos,Corinthians,1x0,Santos,Estádio Urbano Caldeira,SP,2019
6591,9,Vasco,Ceara,1x0,Vasco,Estádio Vasco da Gama,CE,2019
6592,9,Chapecoense,Fluminense,1x1,Empate,Arena Condá,RJ,2019
6593,9,Palmeiras,Avai,2x0,Palmeiras,Allianz Parque,SC,2019
6594,9,Atletico-MG,Sao Paulo,1x1,Empate,Estádio Raimundo Sampaio,SP,2019
6595,9,Goias,Athletico-PR,2x1,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),PR,2019
6596,10,Gremio,Vasco,2x1,Gremio,Arena do Grêmio,RJ,2019
6597,10,Fortaleza,Avai,2x0,Fortaleza,Arena Castelão,SC,2019
6598,10,Bahia,Santos,0x1,Santos,Estádio de Pituaçu,SP,2019
6599,10,Sao Paulo,Palmeiras,1x1,Empate, Morumbi,SP,2019
6600,10,Flamengo,Goias,6x1,Flamengo, Maracanã,GO,2019
6601,10,Corinthians,CSA,1x0,Corinthians,Neo Química Arena,AL,2019
6602,10,Athletico-PR,Internacional,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,RS,2019
6603,10,Cruzeiro,Botafogo-RJ,0x0,Empate, Mineirão,RJ,2019
6604,10,Chapecoense,Atletico-MG,1x2,Atletico-MG,Arena Condá,MG,2019
6605,10,Fluminense,Ceara,1x1,Empate, Maracanã,CE,2019
6606,11,Vasco,Fluminense,2x1,Vasco,Estádio Vasco da Gama,RJ,2019
6607,11,Bahia,Cruzeiro,0x0,Empate,Itaipava Arena Fonte Nova,MG,2019
6608,11,Ceara,Palmeiras,2x0,Ceara,Arena Castelão,SP,2019
6609,11,CSA,Athletico-PR,0x4,Athletico-PR,Estádio Rei Pelé,PR,2019
6610,11,Internacional,Gremio,1x1,Empate,Estádio José Pinheiro Borda,RS,2019
6611,11,Botafogo-RJ,Santos,0x1,Santos,Estádio Nilton Santos,SP,2019
6612,11,Atletico-MG,Fortaleza,2x2,Empate,Estádio Raimundo Sampaio,CE,2019
6613,11,Corinthians,Flamengo,1x1,Empate,Neo Química Arena,RJ,2019
6614,11,Avai,Goias,0x0,Empate,  Ressacada,GO,2019
6615,11,Sao Paulo,Chapecoense,4x0,Sao Paulo, Morumbi,SC,2019
6616,12,Palmeiras,Vasco,1x1,Empate,Allianz Parque,RJ,2019
6617,12,Cruzeiro,Athletico-PR,0x2,Athletico-PR, Mineirão,PR,2019
6618,12,Fluminense,Sao Paulo,1x2,Sao Paulo, Maracanã,SP,2019
6619,12,Internacional,Ceara,1x0,Internacional,Estádio José Pinheiro Borda,CE,2019
6620,12,Chapecoense,Bahia,0x0,Empate,Arena Condá,BA,2019
6621,12,Flamengo,Botafogo-RJ,3x2,Flamengo, Maracanã,RJ,2019
6622,12,Santos,Avai,3x1,Santos,Estádio Urbano Caldeira,SC,2019
6623,12,Goias,Atletico-MG,0x0,Empate,Estádio do Governo do Estado de Goiás (Serra Dourada),MG,2019
6624,12,Fortaleza,Corinthians,1x3,Corinthians,Arena Castelão,SP,2019
6625,12,CSA,Gremio,0x0,Empate,Estádio Rei Pelé,RS,2019
6626,13,Ceara,Fortaleza,2x1,Ceara,Arena Castelão,CE,2019
6627,13,Fluminense,Internacional,2x1,Fluminense, Maracanã,RS,2019
6628,13,Santos,Goias,6x1,Santos,Estádio Urbano Caldeira,GO,2019
6629,13,Avai,Botafogo-RJ,0x2,Botafogo-RJ,  Ressacada,RJ,2019
6630,13,Bahia,Flamengo,3x0,Bahia,Itaipava Arena Fonte Nova,RJ,2019
6631,13,Corinthians,Palmeiras,1x1,Empate,Neo Química Arena,SP,2019
6632,13,Vasco,CSA,0x0,Empate,Kléber Andrade,AL,2019
6633,13,Atletico-MG,Cruzeiro,2x0,Atletico-MG,Estádio Raimundo Sampaio,MG,2019
6634,13,Gremio,Chapecoense,3x3,Empate,Arena do Grêmio,SC,2019
6575,7,Corinthians,Goias,2x0,Corinthians,Neo Química Arena,GO,2019
6636,14,Ceara,Chapecoense,4x1,Ceara,Arena Castelão,SC,2019
6637,14,Sao Paulo,Santos,3x2,Sao Paulo, Morumbi,SP,2019
6638,14,Flamengo,Gremio,3x1,Flamengo, Maracanã,RS,2019
6639,14,Atletico-MG,Fluminense,2x1,Atletico-MG,Estádio Raimundo Sampaio,RJ,2019
6640,14,Internacional,Corinthians,0x0,Empate,Estádio José Pinheiro Borda,SP,2019
6641,14,Palmeiras,Bahia,2x2,Empate,Allianz Parque,BA,2019
6642,14,Avai,Cruzeiro,2x2,Empate,  Ressacada,MG,2019
6643,14,Botafogo-RJ,Athletico-PR,2x1,Botafogo-RJ,Estádio Nilton Santos,PR,2019
6644,14,Goias,Vasco,0x1,Vasco,Estádio do Governo do Estado de Goiás (Serra Dourada),RJ,2019
6645,14,CSA,Fortaleza,0x2,Fortaleza,Estádio Rei Pelé,CE,2019
6646,15,Corinthians,Botafogo-RJ,2x0,Corinthians,Neo Química Arena,RJ,2019
6647,15,Fortaleza,Internacional,0x1,Internacional,Arena Castelão,RS,2019
6648,15,Vasco,Flamengo,1x4,Flamengo,Estádio Nacional de Brasília,RJ,2019
6649,15,Athletico-PR,Atletico-MG,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,MG,2019
6650,15,Gremio,Palmeiras,1x1,Empate,Arena do Grêmio,SP,2019
6651,15,Fluminense,CSA,0x1,CSA, Maracanã,AL,2019
6652,15,Sao Paulo,Ceara,1x0,Sao Paulo, Morumbi,CE,2019
6653,15,Bahia,Goias,1x1,Empate,Itaipava Arena Fonte Nova,GO,2019
6654,15,Cruzeiro,Santos,2x0,Cruzeiro, Mineirão,SP,2019
6655,15,Chapecoense,Avai,1x0,Chapecoense,Arena Condá,SC,2019
6635,13,Athletico-PR,Sao Paulo,0x1,Sao Paulo,Estádio Joaquim Américo Guimarães,SP,2019
6656,16,Atletico-MG,Bahia,0x1,Bahia,Estádio Raimundo Sampaio,BA,2019
6657,16,Gremio,Athletico-PR,2x1,Gremio,Arena do Grêmio,PR,2019
6658,16,Goias,Internacional,2x1,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),RS,2019
6659,16,Vasco,Sao Paulo,2x0,Vasco,Estádio Vasco da Gama,SP,2019
6660,16,Santos,Fortaleza,3x3,Empate,Estádio Urbano Caldeira,CE,2019
6661,16,Ceara,Flamengo,0x3,Flamengo,Arena Castelão,RJ,2019
6662,16,Avai,Corinthians,1x1,Empate,  Ressacada,SP,2019
6663,16,CSA,Cruzeiro,1x1,Empate,Estádio Rei Pelé,MG,2019
6664,16,Botafogo-RJ,Chapecoense,0x0,Empate,Estádio Nilton Santos,SC,2019
6666,17,Sao Paulo,Gremio,0x0,Empate, Morumbi,RS,2019
6667,17,Bahia,CSA,1x0,Bahia,Itaipava Arena Fonte Nova,AL,2019
6668,17,Chapecoense,Santos,0x1,Santos,Arena Condá,SP,2019
6669,17,Athletico-PR,Ceara,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,CE,2019
6670,17,Internacional,Botafogo-RJ,3x2,Internacional,Estádio José Pinheiro Borda,RJ,2019
6671,17,Flamengo,Palmeiras,3x0,Flamengo, Maracanã,SP,2019
6672,17,Fortaleza,Goias,2x0,Fortaleza,Arena Castelão,GO,2019
6673,17,Cruzeiro,Vasco,1x0,Cruzeiro, Mineirão,RJ,2019
6674,17,Corinthians,Atletico-MG,1x0,Corinthians,Neo Química Arena,MG,2019
6675,17,Fluminense,Avai,0x1,Avai, Maracanã,SC,2019
6676,18,Vasco,Bahia,0x2,Bahia,Estádio Vasco da Gama,BA,2019
6677,18,Corinthians,Ceara,2x2,Empate,Neo Química Arena,CE,2019
6678,18,Avai,Flamengo,0x3,Flamengo,Estádio Nacional de Brasília,RJ,2019
6679,18,Fortaleza,Fluminense,0x1,Fluminense,Arena Castelão,RJ,2019
6680,18,Internacional,Sao Paulo,1x0,Internacional,Estádio José Pinheiro Borda,SP,2019
6681,18,Goias,Palmeiras,1x2,Palmeiras,Estádio do Governo do Estado de Goiás (Serra Dourada),SP,2019
6682,18,Cruzeiro,Gremio,1x4,Gremio,Estádio Raimundo Sampaio,RS,2019
6683,18,Santos,Athletico-PR,1x1,Empate,Estádio Urbano Caldeira,PR,2019
6684,18,Botafogo-RJ,Atletico-MG,2x1,Botafogo-RJ,Estádio Nilton Santos,MG,2019
6685,18,CSA,Chapecoense,2x0,CSA,Estádio Rei Pelé,SC,2019
6665,16,Palmeiras,Fluminense,3x0,Palmeiras,Allianz Parque,RJ,2019
6686,19,Flamengo,Santos,1x0,Flamengo, Maracanã,SP,2019
6687,19,Chapecoense,Vasco,1x2,Vasco,Arena Condá,RJ,2019
6688,19,Palmeiras,Cruzeiro,1x0,Palmeiras,Allianz Parque,MG,2019
